iae_rad,voltage_effort_V2s,overshoot_rad_s,final_error_rad_s,peak_current_A,saturation_fraction,tail_speed_std_rad_s,scenario,controller,control_dt_s,noise_std_rad_s,seed
1.3656153988051662,767.3215324072377,0.0,0.06352673071651038,14.204860325250392,0.0,0.012406195290002036,higher_friction,baseline,0.02,0.01,2
1.362722559551585,768.2526602278824,0.0,0.0638278365799656,14.19742235761494,0.0,0.012388873621655565,higher_friction,baseline,0.02,0.01,3
1.37089711677221,765.6894955890837,0.0,0.06401453268249135,14.19581423997645,0.0,0.012283392719182055,higher_friction,baseline,0.02,0.01,4
0.3297233337343791,1176.9785585653835,0.016286792552250073,0.0008019619817464241,15.280397942415888,0.06,0.0024890885817158937,higher_friction,tuned,0.02,0.01,0
0.3312256849092246,1175.359048700571,0.01440581169539712,0.00018391664820183173,15.280912656514102,0.06,0.0030183181047241728,higher_friction,tuned,0.02,0.01,1
0.32825651606037987,1177.6194675448905,0.013913455044385348,0.0021358297353528677,15.27914923812003,0.06,0.004344480036585989,higher_friction,tuned,0.02,0.01,2
0.3240018696337654,1178.8762613804638,0.01411263088254966,0.002648166526845408,15.284953061606696,0.056,0.0020445398773630058,higher_friction,tuned,0.02,0.01,3
0.3289679495413317,1174.1092946950341,0.008663449368430776,0.0012213066808131057,15.217816541809738,0.056,0.0018135546854758798,higher_friction,tuned,0.02,0.01,4
1.360553481137934,770.2302813104845,0.0,0.06451035494155599,14.197212440183526,0.0,0.011098881938734019,higher_friction,baseline,0.02,0.05,0
1.3779684547453341,763.2735714643418,0.0,0.06935989089885874,14.136638452934209,0.0,0.012911519041827052,higher_friction,baseline,0.02,0.05,1
1.356976437585677,770.4502283968906,0.0,0.062263955814462424,14.229107561416779,0.0,0.012414796086558811,higher_friction,baseline,0.02,0.05,2
1.3425122413177777,775.1080328533278,0.0,0.0637694851317353,14.189137620705685,0.0,0.011940506062017058,higher_friction,baseline,0.02,0.05,3
1.3833850274209203,762.1639822342206,0.0,0.06470296564436362,14.186950734413694,0.0,0.011448554771676592,higher_friction,baseline,0.02,0.05,4
0.35564469980177627,1227.1596369346355,0.027001581462655633,0.0058950632471208575,15.734420835457124,0.06,0.013222652159129452,higher_friction,tuned,0.02,0.05,0
0.36661083172869546,1213.0701151201558,0.02697715362835984,0.00061293511091709,15.52923481993647,0.064,0.014261865716488124,higher_friction,tuned,0.02,0.05,1
0.360628310255068,1217.189857666456,0.03559072129063767,0.01055434113349829,15.683794549443572,0.064,0.021735494652791364,higher_friction,tuned,0.02,0.05,2
0.3347864077095185,1229.3086322290972,0.03287610616560355,0.01326238421198389,15.63368420308698,0.064,0.01020923904445318,higher_friction,tuned,0.02,0.05,3
0.35931689323649385,1208.083431658253,0.017719353683242955,0.006104607675132101,15.413892538398283,0.056,0.009067937076077923,higher_friction,tuned,0.02,0.05,4
1.353000680775172,770.9494566548173,0.0,0.0635872064409202,14.206009313669457,0.0,0.012377446441347842,higher_friction,baseline,0.05,0.0,0
0.32333991653276134,1182.8382240293718,0.023679875884822232,2.753101003172276e-06,15.475466919147165,0.06,1.0483789645212656e-05,higher_friction,tuned,0.05,0.0,0
1.3503317009372697,772.1635850903331,0.0,0.06292162932117051,14.223778880572581,0.0,0.011971504025218136,higher_friction,baseline,0.05,0.01,0
1.3530123661306404,771.7969196147808,0.0,0.06124972223598013,14.241509417007526,0.0,0.012512448465376321,higher_friction,baseline,0.05,0.01,1
1.3410273015699299,774.5387614086502,0.0,0.06428423325535748,14.195786417431485,0.0,0.010941817763641639,higher_friction,baseline,0.05,0.01,2
1.345267483739685,773.4060411694435,0.0,0.06403720039718352,14.204576451446918,0.0,0.0116486049648971,higher_friction,baseline,0.05,0.01,3
1.3533930086475086,770.8665657785824,0.0,0.06369932226725361,14.209519706307553,0.0,0.012898565482769499,higher_friction,baseline,0.05,0.01,4
0.32739801210395814,1189.1891505078647,0.016281014216163348,0.0028970546923696716,15.384417938628259,0.06,0.003446278031930078,higher_friction,tuned,0.05,0.01,0
0.3375743976323186,1189.4271694469876,0.025826202822903932,0.007818136868373182,15.506175605325279,0.06,0.004994574741012286,higher_friction,tuned,0.05,0.01,1
0.32547588265016825,1189.5976445411343,0.025138198454519145,0.0019946078778114718,15.428917055986844,0.06,0.0053445750185225896,higher_friction,tuned,0.05,0.01,2
0.3306676423439082,1190.023763736295,0.02931940047164816,0.0010280312694022076,15.609674495815108,0.06,0.0068291337845806125,higher_friction,tuned,0.05,0.01,3
0.32852272603589333,1184.618871638717,0.02019498692706767,0.0024004147385208174,15.398702445072432,0.06,0.004015854376896522,higher_friction,tuned,0.05,0.01,4
1.3396557815856112,778.2539408083782,0.0,0.060259320842175,14.294857148185029,0.0,0.010608467017956709,higher_friction,baseline,0.05,0.05,0
1.3530591075525435,776.1638486275366,0.0,0.05189978541622153,14.3835098303598,0.0,0.013445128991690525,higher_friction,baseline,0.05,0.05,1
1.2931337847489606,790.2361549840664,0.0,0.06707234051310684,14.182756952114106,0.0,0.006079633334786011,higher_friction,baseline,0.05,0.05,2
1.3143346955977127,784.6186358182015,0.0,0.06583717622223806,14.19884500255677,0.0,0.010238435627296632,higher_friction,baseline,0.05,0.05,3
1.3549623201368495,771.5115825220889,0.0,0.06414778557258993,14.223561276859915,0.0,0.015212730198572524,higher_friction,baseline,0.05,0.05,4
0.3619501018722011,1268.0046857115526,0.0377590819412319,0.014376125919933314,15.6976585360634,0.06,0.017150246903988472,higher_friction,tuned,0.05,0.05,0
0.4102411727680572,1238.915812348704,0.03921867201991369,0.03738466904466464,15.833057106526656,0.08,0.02190661183014005,higher_friction,tuned,0.05,0.05,1
0.3728736045927699,1254.3366361601402,0.053009050446259476,0.010017208949543721,15.952099689287383,0.06,0.02665948446358759,higher_friction,tuned,0.05,0.05,2
0.3966466821208273,1263.0106676016544,0.07420407714431398,0.0021465063609711343,16.083813860222023,0.07,0.029821300652584877,higher_friction,tuned,0.05,0.05,3
0.3651096026811204,1237.1191299809634,0.03548607278463556,0.013895785923083492,16.014616892273185,0.07,0.01872717811156685,higher_friction,tuned,0.05,0.05,4
0.9660761946977131,347.44807703324466,0.0,0.050003693759586576,10.0301030913663,0.0,0.011922931653050226,lower_speed,baseline,0.005,0.0,0
0.18009057484467686,564.3840683129775,0.05237461423863288,1.0193584184858828e-05,11.45107095422977,0.027,1.896297013887526e-05,lower_speed,tuned,0.005,0.0,0
0.9665939529714304,347.3378301349946,0.0,0.0502665099195686,10.025665483445556,0.0,0.01202269520684068,lower_speed,baseline,0.005,0.01,0
0.9660081611895968,347.6966104945443,0.0,0.049008415793492355,10.036996898656309,0.0,0.012297552016672065,lower_speed,baseline,0.005,0.01,1
0.9650113922453338,347.6271706550982,0.0,0.0501174603011415,10.027171575712076,0.0,0.012180516928207194,lower_speed,baseline,0.005,0.01,2
0.9643162032712757,347.67725472527513,0.0,0.05069201275000068,10.024775296209917,0.0,0.011994814716997548,lower_speed,baseline,0.005,0.01,3
