time_s,reference_current_A,reference_speed_rad_s,rk4_current_A,rk4_speed_rad_s
0.0,0.0,0.0,0.0,0.0
0.01,0.4752317431627665,0.0014594355907798318,0.47523174256250006,0.0014594443750000003
0.02,0.9410527001540042,0.005680831805346323,0.9410526989738721,0.00568084830215762
0.03,1.3976486926002936,0.012440403472947958,1.3976486908603993,0.012440426708295918
0.04,1.8452019054528277,0.02152903855049925,1.8452019031729605,0.021529067640019203
0.05,2.28389095618436,0.032751387301625884,2.2838909533839793,0.032751421443355196
0.06,2.7138909627907353,0.045925007075139405,2.7138909594889578,0.045925045542783344
0.07,3.1353736106100016,0.060879559307139376,3.135373606825593,0.06087960144385029
0.08,3.5485072179724986,0.07745605557554992,3.548507213723861,0.07745610078818226
0.09,3.9534568006956534,0.09550614972811353,3.953456796000821,0.09550619748191985
0.1,4.350384135437517,0.1148914732854352,4.350384130314149,0.11489152309917093
0.11,4.739447821923336,0.13548301149030342,4.7394478163887115,0.1354830629317102
0.12,5.120803344059675,0.15716051753387136,5.120803338130693,0.15716057021551105
0.13,5.4946031299507965,0.17981196263898344,5.494603123643967,0.1798120162143971
0.14,5.777248248620848,0.19861108826457355,5.777248242348665,0.19861113919745726
0.15,5.8608242056831985,0.2066903564754572,5.860824199415149,0.20669040481536394
0.16,5.942743646761029,0.21478140054174094,5.942743640499612,0.21478144641299193
0.17,6.0230393718089505,0.2228735714049231,6.0230393655565555,0.2228736149263223
0.18,6.101743533323044,0.23095706193696086,6.101743527081956,0.2309571032220073
0.19,6.1788876490001945,0.23902285204640125,6.1788876427725965,0.23902289120349565
0.2,6.254502614157283,0.24706265718632436,6.254502607945261,0.2470626943189704
0.21,6.328618713914335,0.2550688800565529,6.3286187077198806,0.2550689152635527
0.22,6.401265635145698,0.2630345653051788,6.40126562897071,0.2630345986808225
0.23,6.472472478203243,0.2709533570462936,6.472472472049532,0.2709533886805436
0.24,6.5422677684155905,0.2788194590219297,6.542267762284881,0.2788194890005989
0.25,6.610679467367268,0.28662759724666276,6.610679461261203,0.28662762565158684
0.26,6.67773498396169,0.2943729849831351,6.677734977881832,0.2943730118923397
0.27,6.743461185271794,0.3020512899059817,6.7434611792196275,0.3020513153938435
0.28,6.807884407182114,0.3096586033202929,6.8078844011590505,0.30965862745769523
0.29,6.871030464826027,0.3171914113088846,6.8710304588334035,0.3171914341633677
0.3,6.9329246628218595,0.3246465676902857,6.932924656860947,0.32464658932619145
0.31,6.993591805311494,0.3320212686765289,6.993591799383494,0.3320212891551404
0.32,7.053056205805052,0.3393130291265744,7.053056199911102,0.33931304850625027
0.33,7.111341696835187,0.3465196602975269,7.111341690976362,0.3465196786338306
0.34,7.168471639424486,0.3536392490017569,7.1684716336018,0.353639266347581
0.35000000000000003,7.224468932369384,0.360670138083625,7.2244689265837945,0.3606701544893109
0.36,7.2793560213439985,0.3676109081347571,7.279356015596406,0.3676109236482096
0.37,7.333154907827194,0.3744603603717497,7.333154902118445,0.3744603750385475
0.38,7.385887157856159,0.38121750060481624,7.385887152187047,0.38121751446831786
0.39,7.437573910609723,0.3878815242302367,7.437573904980994,0.3878815373316818
0.4,7.488235886824593,0.3944518021835591,7.488235881236941,0.39445181456216594
0.41000000000000003,7.5378933970476165,0.40092786779434153,7.537893391501692,0.40092787948740055
0.42,7.586566349727173,0.40730940448682934,7.58656634422358,0.40730941552979244
0.43,7.634274259146685,0.4135962342743489,7.634274253685985,0.4135962447009152
0.44,7.681036253203249,0.4197883069983817,7.68103624778596,0.41978831684057977
0.45,7.726871081034293,0.4258856902662723,7.726871075660895,0.4258856995545384
0.46,7.771797120495151,0.43188856004432913,7.771797115166084,0.4318885688075826
0.47000000000000003,7.815832385490363,0.4377971918657156,7.8158323802060305,0.43779720013143064
0.48,7.858994533161496,0.4436119526150061,7.858994527922266,0.4436119604092805
0.49,7.901300870934208,0.44933329285360674,7.901300865740413,0.4493333002012279
0.5,7.9427683634272315,0.4549617396524279,7.942768358279172,0.4549617465769352
0.51,7.983413639225936,0.46049788990024604,7.983413634123879,0.46049789642399114
0.52,8.02325299752303,0.465942404058123,8.023252992467215,0.46594241020232713
0.53,8.062302414628979,0.4712960003320596,8.062302409619612,0.4712960061168681
0.54,8.1005775503546,0.4765594492377624,8.100577545391863,0.4765594546822971
0.55,8.13809375426834,0.48173356853299976,8.138093749352384,0.4817335736554089
0.56,8.174866071830598,0.4868192184945248,8.174866066961552,0.4868192233120306
0.5700000000000001,8.210909250407497,0.4918172975179506,8.210909245585462,0.4918173020468944
0.58,8.246237745166402,0.4967287380202879,8.246237740391457,0.49672874227617364
0.59,8.280865724855497,0.5015545026260989,8.280865720127698,0.5015545066236344
0.6,8.314807077469636,0.5062955806193873,8.314807072789018,0.5062955843725236
0.61,8.34807541580469,0.5109529846444433,8.348075411171262,0.5109529881664122
0.62,8.380684082902524,0.5155277476398901,8.380684078316278,0.5155277509432397
0.63,8.41264615738876,0.5200209199911476,8.41264615284967,0.5200209230877764
0.64,8.44397445870538,0.5244335668874363,8.443974454213398,0.5244335697886257
0.65,8.474681552240217,0.5287667658702985,8.47468154779528,0.5287667685867437
0.66,8.50477975435535,0.5330216045614147,8.504779749957379,0.5330216071032541
0.67,8.534281137316365,0.5371991785582457,8.53428113296526,0.5371991809350889
0.68,8.563197534124392,0.5413005894867375,8.563197529820043,0.5413005917076917
0.6900000000000001,8.591540543252862,0.5453269432009903,8.59154053899514,0.545326945274686
0.7000000000000001,8.619321533290785,0.549279348120415,8.61932152907955,0.5492793500550298
0.71,8.46816076599123,0.5663393082616941,8.468160761983707,0.5663393067359691
0.72,8.300366134318345,0.582817241394624,8.300366130592145,0.5828172346324202
0.73,8.13589099767201,0.597290404705103,8.135890994219592,0.5972903933479922
0.74,7.974670008421621,0.6099001721919728,7.974670005235468,0.609900156823046
0.75,7.8166390858116035,0.6207789604048742,7.816639082884234,0.62077894155347
0.76,7.661735392594057,0.6300507787525612,7.661735389918042,0.6300507568986364
0.77,7.509897312018508,0.6378317463292379,7.509897309586482,0.6378317219074058
0.78,7.361064425178112,0.6442305772896497,7.361064422982781,0.6442305506929104
0.79,7.215177488711278,0.6493490366806205,7.2151774867454295,0.6493490082638059
0.8,7.0721784128573635,0.6532823685211391,7.072178411113877,0.6532823386040932
0.81,6.932010239864745,0.6561196978145094,6.932010238336598,0.6561196666850235
0.8200000000000001,6.7946171227492895,0.6579444080740708,6.79461712142956,0.6579443759905915
0.8300000000000001,6.659944304400989,0.6588344958481628,6.6599443032828685,0.6588344630422892
0.84,6.5279380970362855,0.6588629036399793,6.527938096113077,0.6588628703187666
0.85,6.398545861993368,0.6580978325333899,6.398545861258493,0.6580977988814709
0.86,6.271715989867578,0.656603035756347,6.27171598931458,0.6566030019378879
0.87,6.14739788098381,0.6544380943388654,6.147397880606357,0.6544380604993664
0.88,6.025541926202703,0.6516586759524404,6.025541925994589,0.6516586422203938
0.89,5.906099488057213,0.6483167779519035,5.906099488012359,0.6483167444403186
0.9,5.78902288221608,0.6444609555788281,5.7890228823285375,0.6444609223866352
0.91,5.674265359270553,0.6401365362274776,5.6742653595345045,0.6401365034408171
0.92,5.5617810868406465,0.6353858206196641,5.561781087250405,0.6353857883130724
