time_s,reference_current_A,reference_speed_rad_s,rk4_current_A,rk4_speed_rad_s
0.0,0.0,0.0,0.0,0.0
0.01,0.23761584305916406,0.001153215259998727,0.23761584280000003,0.0011532398
0.02,0.4705261330911199,0.004435064286031382,0.47052613257380904,0.004435108690527827
0.03,0.6988236497392842,0.009598651781308386,0.698823648966135,0.009598712042214356
0.04,0.9225993819143122,0.01642145187094355,0.9225993808887223,0.016421524562924675
0.05,1.1419425586634169,0.024702972153216467,1.1419425573896966,0.024703054359089864
0.06,1.3569406798685066,0.034262640338713034,1.356940678351724,0.034262729583767304
0.07,1.5676795467345919,0.044937892293487464,1.5676795449804375,0.04493798648770047
0.08,1.7742432920346707,0.05658244231795602,1.7742432900493397,0.056582539705202196
0.09,1.9767144100815826,0.06906471831703671,1.976714407871672,0.06906481743047692
0.1,2.175173786401169,0.08226644616733257,2.1751737839735883,0.08226654579026987
0.11,2.369700727084546,0.09608136908043033,2.369700724446439,0.09608146821199548
0.12,2.5603729878004122,0.11041408911258764,2.560372984959093,0.11041418693768948
0.13,2.7472668024511124,0.12517901919372657,2.7472667994140036,0.12517911505676654
0.14,2.930456911458681,0.1402994351549724,2.9304569082332663,0.140299528536879
0.15,3.110016589669362,0.15570661823503976,3.1100165862631433,0.15570670873322878
0.16,3.286017673867112,0.17133907945158683,3.286017670287573,0.17133916676249902
0.17,3.4585305898883987,0.18714185804329608,3.4585305861429743,0.18714194194720302
0.18,3.6276243793322434,0.20306588693009622,3.627624375428293,0.20306596727790066
0.19,3.793366725860894,0.21906741881003006,3.793366721805681,0.21906749551181906
0.2,3.955823981087807,0.23510750711851575,3.9558239768884795,0.23510758013365243
0.21,4.11506119005078,0.2511515366252164,4.115061185714357,0.25115160595378117
0.22,4.271142116269093,0.2671687989409207,4.27114211180245,0.267168864616335
0.23,4.424129266384437,0.2831321086567211,4.424129261794299,0.2831321707394058
0.24,4.574083914386216,0.29901745624485754,4.57408390967915,0.2990175148167961
0.25,4.721066125422535,0.3148036942189414,4.72106612060494,0.31480374937903344
0.26,4.865134779198789,0.33047225338457775,4.865134774276897,0.33047230524468085
0.27,5.006347592966382,0.34600688631299326,5.0063475879462525,0.3460069349945652
0.28,5.144761144104534,0.3613934354431716,5.144761138992053,0.36139348107443375
0.29,5.280430892298617,0.3766196234649279,5.280430887099499,0.37661966617848164
0.3,5.413411201318802,0.3916748638587898,5.413411196038583,0.3916749037896249
0.31,5.54375536040312,0.40655008967072587,5.543755355047164,0.4065501269545682
0.32,5.671515605249365,0.42123759878270467,5.671515599822866,0.42123763355465677
0.33,5.796743138620455,0.4357309141055976,5.796743133128437,0.4357309464990308
