time_s,reference_current_A,reference_speed_rad_s,rk4_current_A,rk4_speed_rad_s
0.0,0.0,0.0,0.0,0.0
0.01,0.23761584305916406,0.001153215259998727,0.23761584280000003,0.0011532398
0.02,0.4705261330911199,0.004435064286031382,0.47052613257380904,0.004435108690527827
0.03,0.6988236497392842,0.009598651781308386,0.698823648966135,0.009598712042214356
0.04,0.9225993819143122,0.01642145187094355,0.9225993808887223,0.016421524562924675
0.05,1.1419425586634169,0.024702972153216467,1.1419425573896966,0.024703054359089864
0.06,1.3569406798685066,0.034262640338713034,1.356940678351724,0.034262729583767304
0.07,1.5676795467345919,0.044937892293487464,1.5676795449804375,0.04493798648770047
0.08,1.7742432920346707,0.05658244231795602,1.7742432900493397,0.056582539705202196
0.09,1.9767144100815826,0.06906471831703671,1.976714407871672,0.06906481743047692
0.1,2.175173786401169,0.08226644616733257,2.1751737839735883,0.08226654579026987
0.11,2.369700727084546,0.09608136908043033,2.369700724446439,0.09608146821199548
0.12,2.5603729878004122,0.11041408911258764,2.560372984959093,0.11041418693768948
0.13,2.7472668024511124,0.12517901919372657,2.7472667994140036,0.12517911505676654
0.14,2.9304571782436364,0.1314330954851114,2.9304571752096202,0.13143318336579035
0.15,3.1100214046551784,0.11913526797237002,3.110021401497139,0.11913537734100138
0.16,3.2860321666982353,0.10969926753281928,3.286032163412269,0.10969939349834532
0.17,3.4585592918966848,0.10281927847233127,3.4585592884804686,0.10281941687982783
0.18,3.6276712826467534,0.0982192453780911,3.6276712790993115,0.09821939271297228
0.19,3.79343533685064,0.09565002854282001,3.793435333172141,0.09565018184660737
0.2,3.9559173686774685,0.09488683028318992,3.9559173648690478,0.0948869870795129
0.21,4.115182029398023,0.09572686637438618,4.115182025461625,0.09572702460402938
0.22,4.2712927282456095,0.09798725927540039,4.271292724183853,0.09798741723934601
0.23,4.424311653260753,0.10150313203891465,4.424311649076812,0.10150328834844674
0.24,4.574299792082233,0.10612588380777443,4.574299787779734,0.1061260373408169
0.25,4.721316952651309,0.11172162961712756,4.721316948234241,0.11172177948008116
0.26,4.865421783799905,0.11816978886550687,4.865421779272544,0.11816993435993434
0.27,5.006671795697038,0.12536180830590515,5.006671791063874,0.1253619488994872
0.28,5.145123380130944,0.13320000675411192,5.145123375396631,0.13320014205536318
0.29,5.280831830607244,0.14159652992972235,5.280831825776546,0.14159665966601453
0.3,5.413851362246029,0.15047240494747385,5.413851357323776,0.15047252894596577
0.31,5.544235131463061,0.15975668497394013,5.544235126454118,0.15975680314506044
0.32,5.672035255422412,0.16938567546709826,5.672035250331644,0.16938578779026778
0.33,5.797302831249659,0.17930223423290212,5.7973028260819035,0.17930234074421908
