time_s,reference_current_A,reference_speed_rad_s,rk4_current_A,rk4_speed_rad_s
0.0,0.0,0.0,0.0,0.0
0.02,0.46773294334426113,0.00441720578382227,0.4677329164800001,0.0044180384
0.04,0.9117620776502814,0.016288416947484882,0.9117620260566717,0.01628977937262728
0.06,1.3332859564910386,0.03384409228999931,1.3332858823010334,0.03384576410884081
0.08,1.7334430216273633,0.055656612620371665,1.7334429269333138,0.05565843589580982
0.1,2.1133145284716575,0.08057723875971362,2.113314415297904,0.0805791026304217
0.12,2.4739273455562443,0.10768454896553303,2.4739272158403462,0.10768637777386285
0.14,2.816256630339265,0.13624227264885824,2.8162564859198373,0.1362440168253607
0.16,3.141228384298108,0.16566481491048113,3.1412282269076615,0.16566644400584385
0.18,3.449721890712831,0.1954890756304744,3.4497217219743765,0.19549057301594475
0.2,3.7425720388624586,0.22535142001005085,3.7425718602889044,0.22535277887047245
0.22,4.020571538571866,0.2549688647435155,4.020571351567451,0.25497008506854285
0.24,4.284473029177717,0.2841237137065725,4.284472835040906,0.28412480004989227
0.26,4.534991087046189,0.31265101599454787,4.534990886973571,0.3126519758215762
0.28,4.772804135787132,0.34042833290517116,4.772803930877992,0.3404291753895441
0.3,4.998556263280534,0.36736739360007853,4.998556054541834,0.3673681287605505
0.32,5.212858949570904,0.39340729543455283,5.212858737922474,0.39340793352846426
0.34,5.083331897697834,0.4173669132940324,5.083331695331446,0.4173674267399041
0.36,4.357855065030063,0.4270050079316207,4.357854913773749,0.4270038987611229
0.38,3.6691381874588678,0.42209249549618666,3.669138083754463,0.4220903360845476
0.4,3.015323599344617,0.40591575696381893,3.0153235395924347,0.4059129655673376
0.42,2.3946466118039433,0.38113265742116537,2.3946465924380305,0.38112953523159315
0.44,1.805431022981489,0.34988811971936307,1.8054310405238287,0.34988487955025616
0.46,1.2460848150437978,0.31390866854449223,1.2460848661422612,0.3139054569655165
0.48,0.715096035855969,0.2745797602890506,0.7150961173098075,0.27457667464085056
0.5,0.21102886205839919,0.23300902244794677,0.211028970834241,0.23300612386612754
0.52,-0.2674801606753128,0.1900779599588174,-0.2674800274346369,0.19007528329468584
0.54,-0.7217257051071332,0.14648422224164576,-0.7217255500791281,0.14648178357670233
0.56,-1.1529370830281613,0.10277614506545231,-1.15293690871116,0.10277394736592199
0.58,-1.5622815047066247,0.05938097055000609,-1.562281313423147,0.059379007888724
0.6,-1.9508671831249154,0.01662789412798022,-1.9508669770270501,0.01662615480715532
0.62,-2.319746289044993,-0.025233121062430808,-2.3197460701211643,-0.02523465222788262
0.64,-2.669917762967481,-0.06601599247253699,-2.6699175330501013,-0.06601733250942386
0.66,-3.0023299900140743,-0.10558599890952257,-3.0023297507877205,-0.10558716552242883
0.68,-3.3178833436798394,-0.14384957790528263,-3.317883096689669,-0.1438505886737454
0.7000000000000001,-3.617432604282694,-0.18074601743673369,-3.617432350942898,-0.18074688928090216
0.72,-3.6793361851261364,-0.17963108433546632,-3.679335942208543,-0.17963190099437287
0.74,-3.7266971740319943,-0.17795796292204769,-3.726696940496947,-0.17795874172615794
0.76,-3.771658747228911,-0.17742397699384987,-3.7716585227076402,-0.17742470417418152
0.78,-3.8143420924300693,-0.17778028662092252,-3.814341876579963,-0.1777809546693763
0.8,-3.854862344023983,-0.178825298522318,-3.854862136523589,-0.17882590437360701
0.8200000000000001,-3.893328873148684,-0.1803959947076388,-3.893328673693921,-0.18039653837458763
0.84,-3.9298455661271787,-0.18236083811839082,-3.9298453744284774,-0.1823613216759896
0.86,-3.964511091297335,-0.18461396919674056,-3.9645109070774893,-0.1846143960333681
0.88,-3.9974191543686524,-0.1870704591669759,-3.9974189773612117,-0.18707083343932118
0.9,-4.02865874251433,-0.18966242827403335,-4.028658572462399,-0.18966275451647635
0.92,-4.058314357464166,-0.19233587198719507,-4.058314194119512,-0.19233615483756414
0.9400000000000001,-4.086466237905775,-0.19504806664008761,-4.0864660810281626,-0.19504831065244074
0.96,-4.113190571531408,-0.19776544928231488,-4.113190420888108,-0.19776565880420924
0.98,-4.1385596970876986,-0.20046188559836853,-4.13855955245311,-0.20046206469539254
1.0,-4.162642296797949,-0.20311725537138492,-4.162642157953319,-0.2031174077858522
