time_s,current_A,speed_rad_s,voltage_V,load_Nm
1.29,9.85154817782122,0.9832958971935325,10.011439667917857,0.0
1.295,9.853041280474725,0.9833902352110964,10.017077533401347,0.0
1.3,9.854575614682556,0.9834873558067909,10.02247993256977,0.0
1.305,9.85614842697498,0.9835873175797674,10.027641361976546,0.0
1.31,9.857756936514532,0.9836901627750279,10.032557282525154,0.0
1.315,9.859398344965353,0.9837959179718603,10.03722408837872,0.0
1.32,9.861069845954926,0.9839045947858267,10.04163907456597,0.0
1.325,9.862768634119256,0.9840161905816355,10.045800403438324,0.0
1.33,9.864491913724214,0.9841306891943158,10.049707070129166,0.0
1.335,9.866236906857356,0.9842480616562089,10.053358867162304,0.0
1.34,9.868000861185996,0.9843682669273879,10.056756348352312,0.0
1.345,9.869781057278818,0.9844912526272149,10.05990079213512,0.0
1.35,9.871574815489694,0.9846169557648513,10.062794164462263,0.0
1.355,9.873379502403736,0.984745303466633,10.0654390813877,0.0
1.36,9.875192536846853,0.9848762136983359,10.06783877147069,0.0
1.365,9.877011395461357,0.9850095959804546,10.069997038113462,0.0
1.37,9.878833617851269,0.9851453520947302,10.071918221946845,0.0
1.375,9.880656811302083,0.9852833767802666,10.073607163371836,0.0
1.3800000000000001,9.882478655080797,0.9854235584176801,10.07506916535969,0.0
1.385,9.884296904322925,0.9855657796998386,10.076309956607531,0.0
1.3900000000000001,9.886109393514172,0.9857099182878462,10.077335655141026,0.0
1.395,9.887914039575241,0.9858558474510382,10.07815273245025,0.0
1.4000000000000001,9.889708844559028,0.9860034366898536,10.078767978239195,0.0
1.405,9.891491897970162,0.9861525523405538,10.079188465863945,0.0
1.41,9.893261378717524,0.9863030581608572,10.079421518529132,0.0
1.415,9.895015556710916,0.9864548158956585,10.079474676306779,0.0
1.42,9.896752794113633,0.986607685822097,10.079355664036344,0.0
1.425,9.898471546263103,0.9867615272733328,10.079072360159428,0.0
1.43,9.900170362272235,0.9869161991404819,10.078632766537515,0.0
1.435,9.901847885324397,0.9870715603522501,10.078044979295909,0.0
1.44,9.90350285267532,0.9872274703318912,10.0773171607321,0.0
1.445,9.90513409537541,0.9873837894311999,10.07645751232195,0.0
1.45,9.906740537726195,0.98754037934133,10.07547424885218,0.0
1.455,9.908321196484756,0.9876971034803045,10.074375573703298,0.0
1.46,9.909875179830093,0.9878538273571604,10.073169655302356,0.0
1.465,9.911401686105446,0.9880104189127416,10.071864604760787,0.0
1.47,9.91290000235058,0.9881667488372188,10.07046845470834,0.0
1.475,9.914369502638058,0.9883226908644844,10.06898913933012,0.0
1.48,9.915809646227382,0.9884781220436261,10.067434475609874,0.0
1.485,9.91721997555086,0.9886329229877434,10.065812145779063,0.0
1.49,9.918600114044848,0.9887869781004264,10.064129680967675,0.0
1.495,9.919949763839869,0.988940175780263,10.062394446049414,0.0
1.5,9.921268703322916,0.9890924086037937,10.06061362567075,0.0
1.5050000000000001,9.922556784584966,0.9892435734873699,10.058794211450387,0.0
1.51,9.923813930766523,0.9893935718284208,10.05694299033275,0.0
1.5150000000000001,9.925040133313658,0.9895423096266621,10.055066534076678,0.0
1.52,9.926235449156774,0.9896896975858225,10.053171189857778,0.0
1.5250000000000001,9.927399997823901,0.9898356511964865,10.05126307196094,0.0
1.53,9.928533958500067,0.9899800908006874,10.0493480545371,0.0
1.5350000000000001,9.929637567043839,0.9901229416389008,10.047431765396654,0.0
1.54,9.930711112971794,0.9902641338801188,10.045519580809954,0.0
1.545,9.931754936421257,0.9904036026356956,10.043616621283922,0.0
1.55,9.932769425101236,0.9905412879576766,10.041727748282206,0.0
1.555,9.933755011241061,0.9906771348223323,10.039857561855182,0.0
1.56,9.934712168545804,0.9908110930996311,10.038010399144857,0.0
1.565,9.935641409167125,0.9909431175093892,10.036190333728914,0.0
1.57,9.936543280697729,0.9910731675648454,10.034401175767146,0.0
1.575,9.937418363197196,0.9912012075044052,10.03264647291312,0.0
1.58,9.93826726625649,0.991327206212305,10.03092951195307,0.0
1.585,9.93909062610798,0.9914511371289407,10.02925332113389,0.0
1.59,9.939889102787395,0.9915729781516032,10.027620673141707,0.0
1.595,9.940663377353673,0.9916927115263554,10.026034088692432,0.0
1.6,9.941414149172193,0.9918103237317814,10.024495840695566,0.0
1.605,9.942142133266504,0.991925805355322,10.02300795895283,0.0
1.61,9.942848057743152,0.9920391509629076,10.021572235353203,0.0
1.615,9.943532661293844,0.9921503589625791,10.020190229526312,0.0
1.62,9.944196690778726,0.9922594314627781,10.018863274916644,0.0
1.625,9.94484089889417,0.9923663741259704,10.017592485241343,0.0
1.6300000000000001,9.94546604192803,0.9924711960182493,10.01637876129511,0.0
1.635,9.946072877604962,0.9925739094555474,10.0152227980663,0.0
1.6400000000000001,9.946662163024001,0.9926745298470679,10.014125092129081,0.0
1.645,9.947234652690241,0.9927730755365256,10.013085949277281,0.0
1.6500000000000001,9.947791096642058,0.9928695676417648,10.01210549236651,0.0
1.655,9.94833223867502,0.9929640298933056,10.011183669331949,0.0
1.6600000000000001,9.948858814663268,0.9930564884723406,10.010320261350312,0.0
1.665,9.949371550978825,0.9931469718486883,10.009514891115417,0.0
1.67,9.949871163008993,0.9932355106191812,10.008767031197872,0.0
1.675,9.950358353771696,0.9933221373469473,10.00807601246059,0.0
1.68,9.950833812628357,0.9934068864020156,10.007441032502884,0.0
1.685,9.951298214093613,0.9934897938036582,10.006861164107056,0.0
1.69,9.951752216740942,0.9935708970648515,10.006335363662723,0.0
1.695,9.952196462203007,0.993650235039219,10.005862479545126,0.0
1.7,9.952631574265332,0.9937278477707944,10.00544126042504,0.0
1.705,9.953058158051704,0.9938037763469159,10.005070363489118,0.0
1.71,9.953476799299475,0.9938780627545452,10.00474836255063,0.0
1.715,9.953888063722802,0.9939507497402748,10.004473756031972,0.0
1.72,9.954292496461662,0.9940218806742693,10.00424497480135,0.0
1.725,9.95469062161433,0.9940914994183605,10.004060389847512,0.0
1.73,9.955082941850904,0.9941596501984947,10.00391831977736,0.0
1.735,9.955469938105276,0.9942263774817102,10.003817038122719,0.0
1.74,9.955852069342887,0.9942917258577976,10.003754780443586,0.0
1.745,9.956229772401489,0.9943557399257802,10.003729751216412,0.0
1.75,9.95660346190203,0.9944184641853259,10.003740130497134,0.0
1.7550000000000001,9.956973530226751,0.994479942933186,10.003784080349774,0.0
1.76,9.957340347561459,0.9945402201647368,10.003859751032556,0.0
1.7650000000000001,9.957704261998956,0.9945993394806787,10.003965286934566,0.0
1.77,9.95806559970051,0.9946573439989341,10.004098832257029,0.0
1.7750000000000001,9.95842466511226,0.9947142762717642,10.004258536434293,0.0
1.78,9.958781741233416,0.994770178208111,10.004442559290636,0.0
1.7850000000000001,9.959137089933114,0.9948250910011551,10.004649075929855,0.0
1.79,9.959490952312763,0.9948790550610639,10.00487628135568,0.0
1.795,9.959843549110783,0.9949321099528903,10.005122394821818,0.0
1.8,9.960195081146596,0.994984294339572,10.005385663911278,0.0
1.805,9.960545729800796,0.9950356459299649,10.005664368345503,0.0
1.81,9.960895657528448,0.9950862014318334,10.00595682352458,0.0
1.815,9.961245008402518,0.9951359965097125,10.006261383800462,0.0
1.82,9.96159390868445,0.9951850657475412,10.006576445485967,0.0
1.825,9.961942467419027,0.9952334426159606,10.00690044960279,0.0
1.83,9.962290777050653,0.995281159444162,10.007231884372523,0.0
1.835,9.962638914058287,0.9953282473961583,10.007569287455205,0.0
1.84,9.962986939606342,0.9953747364513496,10.007911247940427,0.0
1.845,9.96333490020892,0.995420655389243,10.008256408096496,0.0
1.85,9.96368282840484,0.9954660317781845,10.00860346488375,0.0
1.855,9.964030743441011,0.995510891967953,10.008951171238309,0.0
1.86,9.964378651961777,0.9955552610860624,10.009298337133133,0.0
1.865,9.964726548701965,0.9955991630376163,10.009643830423498,0.0
1.87,9.965074417181443,0.9956426205085522,10.009986577484286,0.0
1.875,9.965422230399115,0.9956856549721149,10.010325563646813,0.0
1.8800000000000001,9.965769951524354,0.9957282866983913,10.010659833443125,0.0
1.885,9.96611753458398,0.9957705347667419,10.010988490665905,0.0
1.8900000000000001,9.966464925142999,0.9958124170809616,10.01131069825224,0.0
1.895,9.96681206097742,0.9958539503870002,10.011625677999747,0.0
1.9000000000000001,9.967158872737537,0.9958951502930782,10.011932710123538,0.0
1.905,9.967505284600207,0.9959360312920279,10.012231132662652,0.0
1.9100000000000001,9.967851214908734,0.9959766067856968,10.012520340744613,0.0
1.915,9.968196576799055,0.9960168891112464,10.012799785716807,0.0
1.92,9.968541278811061,0.9960568895691874,10.013068974153272,0.0
1.925,9.96888522548394,0.9960966184529882,10.013327466745615,0.0
1.93,9.969228317934562,0.9961360850801024,10.013574877086565,0.0
1.935,9.969570454418008,0.9961752978242586,10.013810870354714,0.0
1.94,9.969911530869421,0.9962142641488645,10.014035161908753,0.0
1.945,9.970251441426477,0.9962529906413756,10.014247515799585,0.0
1.95,9.970590078931858,0.9962914830484874,10.014447743208365,0.0
1.955,9.970927335415166,0.9963297463120107,10.014635700818438,0.0
1.96,9.971263102553847,0.9963677846052964,10.014811289129062,0.0
1.965,9.971597272112751,0.9964056013700784,10.014974450718455,0.0
1.97,9.971929736362021,0.9964431993536108,10.01512516846357,0.0
1.975,9.97226038847311,0.9964805806459778,10.015263463723862,0.0
1.98,9.972589122892789,0.9965177467174607,10.015389394495992,0.0
1.985,9.972915835695058,0.9965546984558533,10.015503053546162,0.0
1.99,9.97324042491098,0.9965914362036179,10.015604566526637,0.0
1.995,9.973562790836475,0.9966279597947846,10.015694090082683,0.0
2.0,9.973882836318221,0.9966642685914978,10.015771809955858,0.0
2.005,9.974200467017837,0.9967003615201211,10.01583793908946,0.0
2.0100000000000002,9.974515591654571,0.9967362371068168,10.01589271574149,0.0
2.015,9.974828122226798,0.9967718935125222,10.015936401610356,0.0
2.02,9.975137974212672,0.9968073285672477,10.015969279978249,0.0
2.025,9.975445066750284,0.996842539803632,10.015991653876746,0.0
