time_s,current_A,speed_rad_s,voltage_V,load_Nm
0.0,0.0,0.0,10.05,0.0
0.005,0.0998495633341875,0.00024604323109375003,10.097527265527507,0.0
0.01,0.1988816316961856,0.0009650444316207567,10.140289001300657,0.0
0.015,0.2970593712359951,0.0021298594357942384,10.178534358287132,0.0
0.02,0.39434890186863264,0.0037144955520824,10.212502272346647,0.0
0.025,0.49071915752144074,0.005694069466458737,10.24242182972956,0.0
0.03,0.5861417518218681,0.00804476653055919,10.268512620762028,0.0
0.035,0.6805908490379483,0.010743801393274261,10.290985082065212,0.0
0.04,0.7740430400895831,0.01376937993542545,10.31004082764693,0.0
0.045,0.8664772234544551,0.017100662468270387,10.325872969195068,0.0
0.05,0.957874490797943,0.02071772815764989,10.33866642589339,0.0
0.055,1.0482180171618078,0.02460154063663381,10.348598224071718,0.0
0.06,1.1374929555516549,0.028733914770540995,10.355837786994119,0.0
0.065,1.2256863357682624,0.033097484539202825,10.360547215080542,0.0
0.07,1.312786967332809,0.037675672002309715,10.362881556849356,0.0
0.075,1.3987853463608269,0.042452657314626496,10.362989070860458,0.0
0.08,1.4836735662443643,0.04741334975878582,10.361011478930925,0.0
0.085,1.567445232006363,0.052543359764269534,10.357084210887875,0.0
0.09,1.6500953781956433,0.057828971882066336,10.351336641115804,0.0
0.095,1.731620390195149,0.06325711868535079,10.343892317148692,0.0
0.1,1.8120179288202403,0.06881535556736411,10.334869180550191,0.0
0.105,1.8912868580878308,0.0744918364084918,10.32437978031849,0.0
0.11,1.9694271760410622,0.08027529008532706,10.31253147904587,0.0
0.115,2.046439948517983,0.08615499779528307,10.299426652056544,0.0
0.12,2.122327245756369,0.09212077117107167,10.285162879740106,0.0
0.125,2.197092081730364,0.09816293116010115,10.269833133291806,0.0
0.13,2.2707383561180907,0.10427228764456231,10.253525954064965,0.0
0.135,2.343270798802701,0.11044011977867016,10.236325626734953,0.0
0.14,2.414694916812595,0.1166581570202084,10.218312346468561,0.0
0.145,2.485016943609681,0.12291856083418685,10.199562380287068,0.0
0.15,2.554243790637591,0.12921390704706665,10.180148222805917,0.0
0.155,2.622383001044735,0.13553716883063704,10.16013874652868,0.0
0.16,2.689442705499933,0.14188170029523947,10.139599346867893,0.0
0.165,2.755431580021148,0.14824122067263024,10.118592082060355,0.0
0.17,2.8203588057405438,0.1546097990693538,10.097175808139651,0.0
0.17500000000000002,2.8842340305316823,0.16098183977206335,10.075406309123952,0.0
0.18,2.947067332427228,0.16735206808677494,10.053336422572498,0.0
0.185,3.0088691847579643,0.173715516694577,10.03101616065975,0.0
0.19,3.069650422946305,0.18006751250683742,10.008492826911803,0.0
0.195,3.1294222128897866,0.18640366400345815,9.985811128745423,0.0
0.2,3.188196020872259,0.19271984903821884,9.963013285945904,0.0
0.20500000000000002,3.245983584942643,0.1990122030957327,9.94013913521598,0.0
0.21,3.3027968877032263,0.20527710798500298,9.917226230924026,0.0
0.215,3.3586481304514844,0.21151118095502366,9.894309942176069,0.0
0.22,3.4135497086213813,0.21771126421830855,9.871423546332304,0.0
0.225,3.4675141884720015,0.22387441486866352,9.84859831908532,0.0
0.23,3.520554284973203,0.2299978951799335,9.825863621213625,0.0
0.23500000000000001,3.5726828408397617,0.23607916327286213,9.803246982120696,0.0
0.24,3.623912806667204,0.24211586413759723,9.780774180266464,0.0
0.245,3.674257222124182,0.24810582099975848,9.758469320594864,0.0
0.25,3.723729198157876,0.2540470270183574,9.736354909057956,0.0
0.255,3.7723419001704523,0.25993763730422215,9.714451924334098,0.0
0.26,3.8201085321261323,0.2657759612479318,9.692779886834606,0.0
0.265,3.867042321549878,0.2715604551466085,9.671356925090508,0.0
0.27,3.913156505380123,0.27728971511924694,9.650199839608161,0.0
0.275,3.958464316639341,0.28296247030058586,9.629324164279742,0.0
0.28,4.00297897188757,0.28857757630383896,9.60874422543202,0.0
0.28500000000000003,4.046713659425283,0.2941340089429091,9.588473198594173,0.0
0.29,4.089681528213249,0.29963085820500496,9.568523163062965,0.0
0.295,4.13189567747821,0.30506732246486834,9.548905154341087,0.0
0.3,4.17336914697436,0.31044270293209886,9.529629214522178,0.0
0.305,4.214114907871739,0.3157563983233358,9.51070444069364,0.0
0.31,4.2541458542437205,0.32100789975131855,9.492139031426246,0.0
0.315,4.293474795126833,0.32619678582310535,9.473940331417223,0.0
0.32,4.332114447127154,0.3313227179399765,9.456114874351513,0.0
0.325,4.3700774275484955,0.3363854357917907,9.438668424043783,0.0
0.33,4.40737624801854,0.34138475303879745,9.421606013921775,0.0
0.335,4.444023308589996,0.3463205531741341,9.404931984909702,0.0
0.34,4.48003089229473,0.3511927855604591,9.388650021768429,0.0
0.34500000000000003,4.515411160129672,0.35600146163438434,9.372763187947458,0.0
0.35000000000000003,4.5501761464541115,0.36074665127258027,9.357273959001867,0.0
0.355,4.58433775477881,0.36542847931362493,9.342184254625742,0.0
0.36,4.617907753928086,0.3700471222298673,9.327495469351824,0.0
0.365,4.650897774556819,0.3746028049437625,9.313208501965683,0.0
0.37,4.683319306004974,0.37909579778332114,9.299323783680931,0.0
0.375,4.7151836934729845,0.38352641357149286,9.28584130512064,0.0
0.38,4.746502135501963,0.3878950048444781,9.272760642148564,0.0
0.385,4.7772856817433755,0.392201961194128,9.260080980592358,0.0
0.39,4.807545231003404,0.39644770672975677,9.247801139899583,0.0
0.395,4.837291529547847,0.4006326976548473,9.235919595765933,0.0
0.4,4.866535169653967,0.40475741995428316,9.224434501773862,0.0
0.405,4.895286588396253,0.40882238718788955,9.213343710078403,0.0
0.41000000000000003,4.923556066653598,0.41282813838620847,9.202644791175905,0.0
0.41500000000000004,4.951353728325911,0.41677523604457184,9.192335052790042,0.0
0.42,4.978689539748682,0.4206642642116721,9.182411557908456,0.0
0.425,5.005573309294492,0.4244958266689595,9.172871142002133,0.0
0.43,5.032014687150924,0.42827054519732327,9.16371042945863,0.0
0.435,5.05802316526478,0.4319890579276333,9.154925849259149,0.0
0.44,5.083608077442936,0.4356520177718416,9.146513649928472,0.0
0.445,5.108778599600579,0.4392600909314545,9.138469913785771,0.0
